Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,BuddyBoosted,Form,ShadowForm,MultiForm?,Height (cm),Catch Date
0,5/29/23 16:02:27,13,Weedle,-,♀,^_02₄₀③⓯⓪♀,2.0,2.0,16,19,200,40.0,40.0,40.0,3.0,15.0,0.0,1, - , - , - ,0.0, - , - ,Beedrill,735,735, - , - , - ,Default,,,1,0,0,0,948,1,0,?,2023-?-?
0,5/29/23 16:02:30,14,Kakuna,-,♂,¢₉₃♂,26.0,26.0,317,95,4000,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Beedrill,2536,2536, - , - , - ,Little League,,,1,0,0,0,951,1,0,?,2023-?-?
0,5/29/23 16:02:33,14,Kakuna Purified,-,♂,^_25₆₇⑩⑨⑪♂,25.0,25.0,269,92,3600,66.7,66.7,66.7,10.0,9.0,11.0,1, - , - , - ,0.0, - , - ,Beedrill,2117,2117, - , - , - ,Default,,,1,0,0,0,951,4,0,?,2021-01-22
0,5/29/23 16:02:36,14,Kakuna,-,♀,¢₉₈♀,20.0,20.0,245,85,2500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Beedrill,1824,1824, - , - , - ,Little League,,,1,0,0,0,951,1,0,?,2023-?-?
0,5/29/23 16:02:39,14,Kakuna Shadow,-,♂,>$08₅₈⑫♂,8.0,8.0,86,49,960,57.8,57.8,57.8,12.0,11.0,3.0,1, - , - , - ,0.0, - , - ,Beedrill,3212,3212, - , - , - ,Shadow,,,1,0,0,0,951,2,0,?,2023-?-?
0,5/29/23 16:02:41,14,Kakuna,-,♂,¢₉₁♂,6.0,6.0,67,45,600,91.1,91.1,91.1,12.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Beedrill,654,654, - , - , - ,Little League,,,1,0,0,0,951,1,0,?,2020-06-20
0,5/29/23 16:02:44,15,Beedrill,-,♂,%⑳31₉₈⓯♂,31.0,31.0,1603,131,6000,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,954,1,0,?,2020-?-?
0,5/29/23 16:02:48,15,Beedrill,-,♀,%㉓30₉₈⓯♀,30.0,30.0,1578,129,5000,97.8,97.8,97.8,15.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,954,1,0,?,2023-?-?
0,5/29/23 16:02:51,15,Beedrill,-,♀,¥7₆₇♀,31.5,31.5,1494,131,6000,66.7,66.7,66.7,1.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Beedrill,7,7, - , - , - ,Great League,,,1,0,0,0,954,1,0,?,2020-06-20
0,5/29/23 16:02:54,15,Beedrill,-,♂,^_27₈₉⓯⓯⑩♂,27.0,27.0,1404,120,4500,88.9,88.9,88.9,15.0,15.0,10.0,1, - , - , - ,0.0, - , - ,Beedrill,3129,3129, - , - , - ,Default,,,1,0,0,0,954,1,0,?,2023-?-?
0,5/29/23 16:02:57,15,Beedrill Purified,-,♂,^_25₈₀⓯⑬⑧♂,25.0,25.0,1283,114,3600,80.0,80.0,80.0,15.0,13.0,8.0,1, - , - , - ,0.0, - , - ,Beedrill,2886,2886, - , - , - ,Default,,,1,0,0,0,954,4,0,?,2023-?-?
0,5/29/23 16:03:01,15,Beedrill,-,♂,¥7₆₉♂,14.0,14.0,682,88,1600,68.9,68.9,68.9,1.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Beedrill,7,7, - , - , - ,Great League,,,1,0,0,0,954,1,0,?,2023-?-?
0,5/29/23 16:03:04,15,Beedrill,-,♀,^_11₄₀③⓯⓪♀,11.0,11.0,519,72,1300,40.0,40.0,40.0,3.0,15.0,0.0,1, - , - , - ,0.0, - , - ,Beedrill,735,735, - , - , - ,Default,,,1,0,0,0,954,1,0,?,2017-06-14
0,5/29/23 16:03:07,15,Beedrill,-,♀,^_08₈₉⑭⑪⓯♀,8.0,8.0,408,66,800,88.9,88.9,88.9,14.0,11.0,15.0,1, - , - , - ,0.0, - , - ,Beedrill,1296,1296, - , - , - ,Default,,,1,0,0,0,954,7,0,?,2020-10-15
0,5/29/23 16:03:09,15,Beedrill Shadow,-,♂,¢₇₁♂,8.0,8.0,389,66,960,71.1,71.1,71.1,5.0,12.0,15.0,1, - , - , - ,0.0, - , - ,Beedrill,424,424, - , - , - ,Little League,,,1,0,0,0,954,2,0,?,2023-?-?
0,5/29/23 16:03:10,15,Beedrill,-,♀,¥29₅₃♀,3.0,3.0,124,37,400,53.3,53.3,53.3,0.0,15.0,9.0,1, - , - , - ,0.0, - , - ,Beedrill,29,29, - , - , - ,Great League,,,1,0,0,0,954,1,0,?,2020-06-20
0,5/29/23 16:03:13,16,Pidgey,-,♀,£6E₉₆♀,35.0,35.0,623,102,8000,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Pidgeot,6,6,Ultra League,,,1,0,0,0,15,1,0,?,2023-?-?
0,5/29/23 16:03:16,16,Pidgey,-,♂,.35₄₇♂,35.0,35.0,546,95,8000,46.7,46.7,46.7,10.0,5.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,lvl35+,,,1,0,0,0,15,1,0,?,2023-?-?
0,5/29/23 16:03:17,16,Pidgey,-,♂,^_25₇₃⑬⑬⑦♂,25.0,25.0,456,84,4000,73.3,73.3,73.3,13.0,13.0,7.0,1, - , - , - ,0.0,2992,2992,Pidgeot,1807,1807,Pidgeot,371,371,Default,,,1,0,0,0,15,1,0,?,2023-?-?
0,5/29/23 16:03:18,16,Pidgey,-,♂,^_19₅₁⑥⑧⑨♂,19.0,19.0,315,75,2500,51.1,51.1,51.1,6.0,8.0,9.0,1, - , - , - ,0.0,1404,1404,Pidgeot,2034,2034, - , - , - ,Default,,,1,0,0,0,15,1,0,?,2023-?-?
0,5/29/23 16:03:20,16,Pidgey,-,♂,^_14₅₁⑤⑤⑬♂,14.0,14.0,229,66,1600,51.1,51.1,51.1,5.0,5.0,13.0,1, - , - , - ,0.0,1044,1044,Pidgeot,487,487, - , - , - ,Default,,,1,0,0,0,15,1,0,?,2023-?-?
0,5/29/23 16:03:21,16,Pidgey,-,♂,¢30₅₃♂,14.0,14.0,225,65,1600,53.3,53.3,53.3,0.0,13.0,11.0,1, - , - , - ,0.0,30,30,Pidgeot,282,282, - , - , - ,Little League,,,1,0,0,0,15,1,0,?,2021-?-?
0,5/29/23 16:03:22,16,Pidgey,-,♂,^_11₄₀⑤⑧⑤♂,11.0,11.0,177,55,1300,40.0,40.0,40.0,5.0,8.0,5.0,1, - , - , - ,0.0,1754,1754,Pidgeot,2157,2157, - , - , - ,Default,,,1,0,0,0,15,1,0,?,?
0,5/29/23 16:03:24,17,Pidgeotto,-,♀,^_30₆₇⑬⓯②♀,30.0,30.0,970,118,5000,66.7,66.7,66.7,13.0,15.0,2.0,1, - , - , - ,0.0, - , - , - , - , - ,Pidgeot,593,593,Default,,,1,0,0,0,16,1,0,?,2021-01-04
0,5/29/23 16:03:25,17,Pidgeotto,-,♂,¥143e₇₆♂,12.0,12.0,375,80,1300,75.6,75.6,75.6,4.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Pidgeot,143,143,Pidgeot,340,340,Great League,,,1,0,0,0,16,1,0,?,2021-10-12
0,5/29/23 16:03:27,17,Pidgeotto,-,♂,£9e₉₆♂,7.0,7.0,231,60,800,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - ,0.0, - , - ,Pidgeot,2477,2477,Pidgeot,9,9,Ultra League,,,1,0,0,0,16,1,0,?,2023-?-?
0,5/29/23 16:03:28,18,Pidgeot,-,♀,•50•⑯♀,50.0,50.0,2407,176,15000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Pidgeot,1,1,Hundo,,,1,0,0,0,17,1,0,?,2016-09-23
0,5/29/23 16:03:30,18,Pidgeot,-,♀,¥10₆₀♀,27.0,27.0,1496,143,4500,60.0,60.0,60.0,0.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Pidgeot,10,10, - , - , - ,Great League,,,1,0,0,0,17,1,0,?,2021-06-06
0,5/29/23 16:03:31,18,Pidgeot,-,?,£10₉₆,16.0,16.0,967,112,1900,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - ,0.0, - , - ,Pidgeot,2933,2933,Pidgeot,10,10,Ultra League,,,1,0,0,0,17,1,0,?,2023-?-?
0,5/29/23 16:03:37,19,Rattata Purified,-,♀,^_25₅₈⑨⑬④♀,25.0,25.0,468,70,3600,57.8,57.8,57.8,9.0,13.0,4.0,1, - , - , - ,0.0,2192,2192, - , - , - , - , - , - ,Default,,,1,0,0,0,396,4,0,?,2021-11-15
0,5/29/23 16:03:40,19,Rattata,-,♂,^_14₈₉⑬⑬⑭♂,14.0,14.0,284,57,1600,88.9,88.9,88.9,13.0,13.0,14.0,1, - , - , - ,0.0,1641,1641, - , - , - , - , - , - ,Default,,,1,0,0,0,396,1,0,?,2020-06-09
0,5/29/23 16:03:43,19,Rattata,-,♂,¥₇₃♂,11.0,11.0,208,51,1300,73.3,73.3,73.3,4.0,15.0,14.0,1, - , - , - ,0.0,192,192, - , - , - , - , - , - ,Great League,,,1,0,0,0,396,1,0,?,2021-05-27
0,5/29/23 16:03:46,19,Rattata Shadow,-,♂,>$08₈₀⑭♂,8.0,8.0,158,40,960,80.0,80.0,80.0,14.0,15.0,7.0,1, - , - , - ,0.0,2730,2730, - , - , - , - , - , - ,Shadow,,,1,0,0,0,396,2,0,?,2021-12-18
0,5/29/23 16:03:50,19,Rattata Shadow,-,♀,¥₄₄♀,8.0,8.0,136,43,960,44.4,44.4,44.4,0.0,6.0,14.0,1, - , - , - ,0.0,84,84, - , - , - , - , - , - ,Great League,,,1,0,0,0,396,2,0,?,2022-06-05
0,5/29/23 16:03:53,19,Rattata Alolan,-,♂,^_27₆₀⑫⑧⑦♂,27.0,27.0,510,75,4500,60.0,60.0,60.0,12.0,8.0,7.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,2975,2975, - , - , - ,Default,,,1,0,0,0,397,1,0,?,2021-06-23
0,5/29/23 16:03:55,19,Rattata Alolan Purified,-,♂,^_25₇₆⑫⑪⑪♂,25.0,25.0,490,75,3600,75.6,75.6,75.6,12.0,11.0,11.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,2343,2343, - , - , - ,Default,,,1,0,0,0,397,4,0,?,2022-06-17
0,5/29/23 16:03:57,19,Rattata Alolan,-,♀,%㉒18₉₃⓯♀,18.0,18.0,373,64,2200,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,2441,2441, - , - , - ,3 Stars,,,1,0,0,0,397,1,0,?,2022-05-30
0,5/29/23 16:04:01,19,Rattata Alolan Shadow,-,♀,>$08₇₆⑧♀,8.0,8.0,152,42,960,75.6,75.6,75.6,8.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,1449,1449, - , - , - ,Shadow,,,1,0,0,0,397,2,0,?,2022-05-29
0,5/29/23 16:04:04,19,Rattata Alolan,-,♀,¢239e₇₃♀,4.0,4.0,69,29,400,73.3,73.3,73.3,3.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,301,301, - , - , - ,Little League,,,1,0,0,0,397,1,0,?,2021-05-29
0,5/29/23 16:04:22,20,Raticate,-,♂,^_28₇₁⑭⑤⑬♂,28.0,28.0,1323,112,4500,71.1,71.1,71.1,14.0,5.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,398,1,0,?,2023-?-?
0,5/29/23 16:04:28,20,Raticate,-,♀,%⑳17₉₃⓯♀,17.0,17.0,832,87,2200,93.3,93.3,93.3,15.0,14.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,398,1,0,?,2020-11-19
0,5/29/23 16:04:31,20,Raticate,-,♀,¥₄₄♀,11.0,11.0,482,66,1300,44.4,44.4,44.4,0.0,15.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,398,1,0,?,2023-?-?
0,5/29/23 16:04:35,20,Raticate Shadow,-,♂,>$08₇₆⑬♂,8.0,8.0,374,57,960,75.6,75.6,75.6,13.0,13.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,398,2,0,61,2023-?-?
0,5/29/23 16:04:38,20,Raticate Shadow,-,♂,>$08₃₆④♂,8.0,8.0,344,57,960,35.6,35.6,35.6,4.0,5.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,398,2,0,79,2022-04-22
0,5/29/23 16:04:49,20,Raticate Shadow,-,♀,>$08₂₄③♀,8.0,8.0,338,55,960,24.4,24.4,24.4,3.0,6.0,2.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,398,2,0,?,2023-?-?
0,5/29/23 16:04:51,20,Raticate Alolan Purified,-,♀,^_25₇₃⑨⑪⑬♀,25.0,25.0,1149,129,3600,73.3,73.3,73.3,9.0,11.0,13.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,1740,1740, - , - , - ,Default,,,1,0,0,0,399,4,0,?,2023-?-?
0,5/29/23 16:04:56,20,Raticate Alolan,-,♀,¥12₅₃♀,23.0,23.0,992,122,3500,53.3,53.3,53.3,0.0,14.0,10.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,12,12, - , - , - ,Great League,,,1,0,0,0,399,1,0,?,2023-?-?
0,5/29/23 16:05:01,20,Raticate Alolan,-,♂,•16•⑳♂,16.0,16.0,779,104,1900,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Raticate Alolan,2016,2016, - , - , - ,Hundo,,,1,0,0,0,399,1,0,?,2020-06-24
0,5/29/23 16:05:04,20,Raticate Alolan Shadow,-,♂,>$08₇₁⑤♂,8.0,8.0,355,72,960,71.1,71.1,71.1,5.0,14.0,13.0,1, - , - , - ,0.0,320,320,Raticate Alolan,228,228, - , - , - ,Shadow,,,1,0,0,0,399,2,0,?,2023-?-?
0,5/29/23 16:05:06,20,Raticate Alolan,-,♀,¢167₄₄♀,8.0,8.0,342,69,800,44.4,44.4,44.4,4.0,11.0,5.0,1, - , - , - ,0.0,167,167,Raticate Alolan,1015,1015, - , - , - ,Little League,,,1,0,0,0,399,1,0,?,2023-?-?
0,5/29/23 16:05:10,21,Spearow,-,♀,^_30₈₇⑫⑫⓯♀,30.0,30.0,654,98,5000,86.7,86.7,86.7,12.0,12.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:13,21,Spearow,-,♀,^_29₈₂⑬⑬⑪♀,29.0,29.0,632,94,5000,82.2,82.2,82.2,13.0,13.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:15,21,Spearow,-,♂,^_24₈₄⑭⑭⑩♂,24.0,24.0,529,85,3500,84.4,84.4,84.4,14.0,14.0,10.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:19,21,Spearow,-,♂,^_22₇₃⑭④⓯♂,22.0,22.0,459,84,3000,73.3,73.3,73.3,14.0,4.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:20,21,Spearow,-,♀,¥₄₉♀,18.0,18.0,353,71,2200,48.9,48.9,48.9,2.0,14.0,6.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:22,21,Spearow,-,♂,^_18₃₆⑦④⑤♂,18.0,18.0,341,70,2200,35.6,35.6,35.6,7.0,4.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:23,21,Spearow,-,♀,^_17₃₁②⑨③♀,17.0,17.0,318,67,2200,31.1,31.1,31.1,2.0,9.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:25,21,Spearow,-,♀,%㉑09₉₆⓯♀,9.0,9.0,201,53,1000,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,20,1,0,?,2021-11-18
0,5/29/23 16:05:26,21,Spearow,-,♀,^_02₂₉②⑨②♀,2.0,2.0,28,20,200,28.9,28.9,28.9,2.0,9.0,2.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,20,1,0,?,2023-?-?
0,5/29/23 16:05:28,22,Fearow,-,♀,^_26₈₂⑬⑬⑪♀,26.0,26.0,1442,118,4000,82.2,82.2,82.2,13.0,13.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,21,1,0,?,2017-02-23
0,5/29/23 16:05:29,22,Fearow,-,♂,£₉₈♂,20.0,20.0,1137,106,2500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,21,1,0,?,2020-05-07
0,5/29/23 16:05:31,22,Fearow,-,♂,¥₄₂♂,20.0,20.0,1017,103,2500,42.2,42.2,42.2,0.0,8.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,21,1,0,?,2021-10-27
0,5/29/23 16:05:32,22,Fearow,-,♀,%⑯17₉₃⓯♀,17.0,17.0,960,97,2200,93.3,93.3,93.3,15.0,13.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,21,1,0,?,2016-10-04
0,5/29/23 16:05:34,22,Fearow,-,♀,¥₆₀♀,4.0,4.0,191,45,400,60.0,60.0,60.0,2.0,10.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,21,1,0,?,2021-09-14
0,5/29/23 16:05:35,23,Ekans,-,♀,.35₉₁♀,35.0,35.0,846,95,8000,91.1,91.1,91.1,15.0,12.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,lvl35+,,,1,0,0,0,1020,1,0,?,?
0,5/29/23 16:05:39,23,Ekans Purified,-,♂,^_25₅₈⑨②⓯♂,25.0,25.0,592,84,3600,57.8,57.8,57.8,9.0,2.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1020,4,0,?,2020-07-15
0,5/29/23 16:05:43,23,Ekans,-,♀,^_21₆₀⑩⑭③♀,21.0,21.0,505,69,3000,60.0,60.0,60.0,10.0,14.0,3.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1020,1,0,?,2023-?-?
0,5/29/23 16:05:48,23,Ekans,-,♀,^_15₈₉⑬⑭⑬♀,15.0,15.0,386,64,1900,88.9,88.9,88.9,13.0,14.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1020,1,0,?,2023-?-?
0,5/29/23 16:05:51,23,Ekans,-,♂,¢₆₉♂,14.0,14.0,332,62,1600,68.9,68.9,68.9,3.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Little League,,,1,0,0,0,1020,1,0,?,2023-?-?
0,5/29/23 16:05:54,23,Ekans Shadow,-,♂,>$13₄₉⑦♂,13.0,13.0,302,55,1920,48.9,48.9,48.9,7.0,10.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1020,2,0,?,2020-07-11
0,5/29/23 16:05:57,24,Arbok,-,♀,%⑯27₉₈⓯♀,27.0,27.0,1477,118,4500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,1023,1,0,?,2016-09-22
0,5/29/23 16:06:00,24,Arbok Purified,-,♂,^_25₇₁⑪⑦⑭♂,25.0,25.0,1305,112,3600,71.1,71.1,71.1,11.0,7.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1023,4,0,?,2023-?-?
0,5/29/23 16:06:03,24,Arbok,-,♀,¥₅₃♀,24.0,24.0,1190,107,3500,53.3,53.3,53.3,1.0,14.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1023,1,0,?,2023-?-?
0,5/29/23 16:06:06,24,Arbok Shadow,-,♀,>$13₅₃⑩♀,13.0,13.0,661,78,1920,53.3,53.3,53.3,10.0,6.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1023,2,0,?,2023-?-?
0,5/29/23 16:06:08,24,Arbok,-,♀,¢₅₃♀,1.0,1.0,24,15,200,53.3,53.3,53.3,4.0,11.0,9.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Little League,,,1,0,0,0,1023,1,0,?,2022-01-27
0,5/29/23 16:06:11,25,Pikachu,-,♂,^_30₃₁⑤①⑧♂,30.0,30.0,672,87,5000,31.1,31.1,31.1,5.0,1.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1242,1,0,?,2022-02-12
0,5/29/23 16:06:15,25,Pikachu,-,♀,£13e₉₆♀,17.0,17.0,451,69,2200,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - ,0.0,2702,2702,Raichu,1632,1632,Raichu,13,13,Ultra League,,,1,0,0,0,1242,1,0,?,2022-04-28
0,5/29/23 16:06:18,25,Pikachu,-,♀,¥212e₆₇♀,17.0,17.0,401,69,2200,66.7,66.7,66.7,0.0,15.0,15.0,1, - , - , - ,0.0,3,3,Raichu,212,212,Raichu,581,581,Great League,,,1,0,0,0,1242,1,0,?,2022-07-02
0,5/29/23 16:06:22,25,Pikachu,-,♂,¥130e₅₆♂,14.0,14.0,325,60,1600,55.6,55.6,55.6,1.0,13.0,11.0,1, - , - , - ,0.0,29,29,Raichu,130,130,Raichu,1300,1300,Great League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:25,25,Pikachu,-,♂,£3e₉₈♂,12.0,12.0,319,58,1300,97.8,97.8,97.8,14.0,15.0,15.0,1, - , - , - ,0.0,2142,2142,Raichu,1056,1056,Raichu,3,3,Ultra League,,,1,0,0,0,1242,1,0,?,2022-10-25
0,5/29/23 16:06:28,25,Pikachu,-,♀,^_22₆₉⑨⑪⑪♀,22.0,22.0,542,76,3000,68.9,68.9,68.9,9.0,11.0,11.0,1, - , - , - ,0.0, - , - ,Raichu,2469,2469,Raichu,587,587,Default,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:32,25,Pikachu,-,♂,¥88e₄₇♂,23.0,23.0,527,76,3500,46.7,46.7,46.7,2.0,11.0,8.0,1, - , - , - ,0.0, - , - ,Raichu,88,88, - , - , - ,Great League,,,1,0,0,0,1242,1,0,?,2016-12-18
0,5/29/23 16:06:35,25,Pikachu,-,♂,£196e₈₀♂,15.0,15.0,382,63,1900,80.0,80.0,80.0,12.0,13.0,11.0,1, - , - , - ,0.0,1898,1898,Raichu,2660,2660,Raichu,196,196,Ultra League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:37,25,Pikachu,-,♂,¢13₅₆♂,15.0,15.0,347,63,1900,55.6,55.6,55.6,0.0,13.0,12.0,1, - , - , - ,0.0,13,13,Raichu,252,252,Raichu,1239,1239,Little League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:40,25,Pikachu,-,♂,^_24₇₆⑫⑨⑬♂,24.0,24.0,605,81,3500,75.6,75.6,75.6,12.0,9.0,13.0,1, - , - , - ,0.0, - , - ,Raichu,831,831,Raichu,312,312,Default,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:43,25,Pikachu,-,♂,£193e₈₂♂,26.0,26.0,671,81,4000,82.2,82.2,82.2,14.0,15.0,8.0,1, - , - , - ,0.0, - , - , - , - , - ,Raichu,193,193,Ultra League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:45,25,Pikachu,-,♀,^_06₈₀⓯⑫⑨♀,6.0,6.0,149,38,600,80.0,80.0,80.0,15.0,12.0,9.0,1, - , - , - ,0.0,3720,3720,Raichu,2730,2730,Raichu,258,258,Default,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:48,25,Pikachu,-,♂,^_25₅₁②⑧⑬♂,25.0,25.0,577,82,4000,51.1,51.1,51.1,2.0,8.0,13.0,1, - , - , - ,0.0, - , - ,Raichu,791,791,Raichu,1659,1659,Default,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:51,25,Pikachu,-,♀,^_10₇₃⑫⑨⑫♀,10.0,10.0,251,51,1000,73.3,73.3,73.3,12.0,9.0,12.0,1, - , - , - ,0.0,3123,3123,Raichu,1502,1502,Raichu,419,419,Default,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:54,25,Pikachu,-,♂,£206e₈₀♂,15.0,15.0,384,63,1900,80.0,80.0,80.0,13.0,12.0,11.0,1, - , - , - ,0.0,1959,1959,Raichu,2764,2764,Raichu,206,206,Ultra League,,,1,0,0,0,1242,1,0,?,2022-04-17
0,5/29/23 16:06:56,25,Pikachu,-,♀,£104e₈₂♀,15.0,15.0,381,64,1900,82.2,82.2,82.2,10.0,13.0,14.0,1, - , - , - ,0.0,1287,1287,Raichu,1953,1953,Raichu,104,104,Ultra League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:06:59,25,Pikachu,-,♀,^_16₄₀④③⑪♀,16.0,16.0,364,65,1900,40.0,40.0,40.0,4.0,3.0,11.0,1, - , - , - ,0.0,650,650,Raichu,965,965, - , - , - ,Default,,,1,0,0,0,1242,1,0,?,2022-04-17
0,5/29/23 16:07:02,25,Pikachu,-,♀,¥74e₄₉♀,24.0,24.0,550,78,3500,48.9,48.9,48.9,1.0,12.0,9.0,1, - , - , - ,0.0, - , - ,Raichu,74,74, - , - , - ,Great League,,,1,0,0,0,1242,1,0,?,2023-?-?
0,5/29/23 16:07:05,25,Pikachu,-,♀,£152e₈₂♀,14.0,14.0,363,58,1600,82.2,82.2,82.2,15.0,15.0,7.0,1, - , - , - ,0.0,3280,3280,Raichu,1971,1971,Raichu,152,152,Ultra League,,,1,0,0,0,1242,1,0,?,2020-04-14
0,5/29/23 16:07:07,25,Pikachu,-,♂,£197e₈₀♂,28.0,28.0,716,86,4500,80.0,80.0,80.0,13.0,11.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Raichu,197,197,Ultra League,,,1,0,0,0,1242,1,0,?,2023-?-?
